user_id , user_id , score
1968487843378014 , 10154557917643858 , 1.0
1940903115920640 , 10154557917643858 , 1.0
10153887171785910 , 10208261490067668 , 0.6
1632764580080188 , 385961898513267 , 1.0
1129026730509969 , 10154557917643858 , 1.0
10101150162462248 , 10154557917643858 , 1.0
10155154920999112 , 10154557917643858 , 1.0
10155063812138016 , 10154557917643858 , 1.0
334354167033747 , 10154557917643858 , 1.0
10207479547721318 , 10154557917643858 , 1.0
10156198303687214 , 10154557917643858 , 1.0
1661418800589735 , 10154557917643858 , 1.0
10210307228984312 , 10154557917643858 , 1.0
10206312838034532 , 10153344822046936 , 0.75
10207785592219802 , 10154557917643858 , 1.0
10153653361719100 , 10207397968249248 , 0.6
10152730539757824 , 1707988809447320 , 1.0
10207339602669896 , 10154557917643858 , 1.0
1632100843522057 , 10154557917643858 , 1.0
968816003160047 , 10154557917643858 , 1.0
10156018490899602 , 10154557917643858 , 1.0
10156025631214470 , 10154557917643858 , 1.0
1696254567065808 , 10154557917643858 , 1.0
727799971876 , 1198655843494410 , 1.0
10214825941267170 , 10154557917643858 , 1.0
10207731769082232 , 10207883766556038 , 0.675
542060056129433 , 10154557917643858 , 1.0
872794466148997 , 10154557917643858 , 1.0
1128679003857257 , 10154557917643858 , 1.0
10105492937516014 , 10154557917643858 , 1.0
530530550664311 , 10100866922163398 , 1.0
1079307802148592 , 10154557917643858 , 1.0
1157871167587677 , 10154557917643858 , 1.0
10209147176053068 , 10154557917643858 , 1.0
1105942796095220 , 10208384311058738 , 1.0
1035997766420928 , 1082361311786366 , 1.0
1029699797113402 , 10154557917643858 , 1.0
10207950446838106 , 10154557917643858 , 1.0
615780228583065 , 10154557917643858 , 1.0
1720097234879969 , 1264666690219886 , 0.666666666667
10202870921691680 , 10204142964929162 , 1.0
1111850148825767 , 10154557917643858 , 1.0
1067115596764276 , 10154557917643858 , 1.0
1955290311152354 , 385961898513267 , 1.0
1305175189628201 , 10154557917643858 , 1.0
1756190484452984 , 10154557917643858 , 1.0
879909618725132 , 1707988809447320 , 1.0
378014882657729 , 10154557917643858 , 1.0
10206504815929244 , 10154557917643858 , 1.0
10102197027356476 , 1709776815699314 , 1.0
10155394833303882 , 10154557917643858 , 1.0
1551806118208518 , 10154557917643858 , 1.0
1843781842579851 , 10154557917643858 , 1.0
1241052799270577 , 270515923386284 , 1.0
10200255333483128 , 10154557917643858 , 1.0
10155594024223070 , 10154557917643858 , 1.0
10212814870757820 , 10154557917643858 , 1.0
10212207515015596 , 10154557917643858 , 1.0
4942525157899 , 10154557917643858 , 1.0
10215290715486306 , 10154557917643858 , 1.0
878622255564599 , 10154557917643858 , 1.0
10210906690131906 , 10154557917643858 , 1.0
961334137281074 , 10206264972776468 , 0.6
10207079764663890 , 10154557917643858 , 1.0
2027355894162760 , 10154557917643858 , 1.0
1667635290187208 , 10154557917643858 , 1.0
1156457907730094 , 1303554742992299 , 1.0
10201233874886696 , 991423337565809 , 0.6
1608351615894608 , 10154557917643858 , 1.0
1531732296934461 , 10154557917643858 , 1.0
1741865259219707 , 10154557917643858 , 1.0
10154563481069216 , 10154557917643858 , 1.0
1162332810565610 , 10154557917643858 , 1.0
1617183194968451 , 10154557917643858 , 1.0
10155341884103040 , 10154557917643858 , 1.0
10210811293662326 , 10154557917643858 , 1.0
10205868609102710 , 10154557917643858 , 1.0
971370359572678 , 849564601841314 , 0.75
10155411752484398 , 10154557917643858 , 1.0
1269985143035490 , 10154557917643858 , 1.0
1498271590241057 , 10154557917643858 , 1.0
1031859660197784 , 10207397968249248 , 1.0
10104041192564912 , 300719853777757 , 1.0
1020037541379709 , 10154557917643858 , 1.0
545808765756680 , 10154557917643858 , 1.0
502524566608834 , 10208259999962656 , 1.0
821587420377 , 10154557917643858 , 1.0
1988806131131284 , 10154557917643858 , 1.0
10206401799296360 , 10153610888398050 , 0.75
10204682444690334 , 1137891706225706 , 1.0
10101499593849412 , 10154557917643858 , 1.0
2032763676750753 , 10154557917643858 , 1.0
10209770538077686 , 10208259999962656 , 1.0
10215109946490272 , 10154557917643858 , 1.0
1476007799135071 , 10154557917643858 , 1.0
1169314259851895 , 10154557917643858 , 1.0
507522056272363 , 10154557917643858 , 1.0
873294982724158 , 10154557917643858 , 1.0
10153417302261500 , 1113646981989966 , 1.0
10153710976109090 , 1707988809447320 , 1.0
1901335233229331 , 10154557917643858 , 1.0
1477833848939098 , 10154557917643858 , 1.0
352764901861114 , 10154557917643858 , 1.0
889096764588570 , 1117532291612665 , 1.0
2064745743540522 , 10154557917643858 , 1.0
10213864418140494 , 10154557917643858 , 1.0
1698492193516536 , 10154557917643858 , 1.0
10159564538280322 , 355081141618746 , 1.0
414256972096220 , 10154557917643858 , 1.0
10208296240308332 , 10154557917643858 , 1.0
1926963594288872 , 10154557917643858 , 1.0
983787905003748 , 10208887293523348 , 1.0
964799963598917 , 10154557917643858 , 1.0
1250084858348948 , 10206264972776468 , 1.0
1609600445729518 , 10154557917643858 , 1.0
1646236108768387 , 10154557917643858 , 1.0
1778411265527157 , 10154557917643858 , 1.0
1140080056049507 , 10154557917643858 , 1.0
10208242427166904 , 10154557917643858 , 1.0
1623818034344193 , 10154557917643858 , 1.0
10106971182356572 , 10154557917643858 , 1.0
1154229001254608 , 10154557917643858 , 1.0
1582717895112057 , 10210801023487044 , 1.0
10215434807290226 , 10154557917643858 , 1.0
1240197685999109 , 10154557917643858 , 1.0
887103241406148 , 10154557917643858 , 1.0
10153725218506352 , 10154557917643858 , 1.0
1065998276831028 , 10154557917643858 , 1.0
10205261311673420 , 1235277399822498 , 1.0
10155915400959706 , 10154557917643858 , 1.0
10205046219221440 , 10205046295829242 , 1.0
10207983323840892 , 10154557917643858 , 1.0
1960716210613163 , 10154557917643858 , 1.0
1819563068287677 , 10156081521450414 , 0.6
687168898080215 , 10156081521450414 , 1.0
1924516814230900 , 10154557917643858 , 1.0
1446499588738342 , 10154557917643858 , 1.0
1739378626371681 , 10154557917643858 , 1.0
1694351444132142 , 1082361311786366 , 1.0
10210256794725492 , 10154557917643858 , 1.0
1251186324895734 , 10154557917643858 , 1.0
1404147513041226 , 10154557917643858 , 1.0
10215102287899398 , 10154557917643858 , 1.0
1078276668851033 , 998728263482780 , 1.0
10159723917350078 , 10154557917643858 , 1.0
1848132435216835 , 10154557917643858 , 1.0
1135748689799199 , 10206997909898708 , 0.75
1597806813850531 , 10208259999962656 , 1.0
508914429478788 , 10154557917643858 , 1.0
10156039526965524 , 10206518407792692 , 0.655555555556
1509614165787899 , 10154557917643858 , 1.0
945471068900496 , 10154557917643858 , 1.0
989595681203344 , 10154557917643858 , 1.0
10210445104789436 , 10154557917643858 , 1.0
781051065374897 , 1198655843494410 , 1.0
10206889215165838 , 10208259999962656 , 1.0
10206745304862372 , 10154557917643858 , 1.0
932351570173049 , 1198655843494410 , 1.0
10153905619794836 , 10154557917643858 , 1.0
10155880737467480 , 10154557917643858 , 1.0
10210342489303448 , 10154557917643858 , 1.0
10215067658352810 , 10154557917643858 , 1.0
10155119208394128 , 10153025141291666 , 0.666666666667
10153046290867026 , 10154557917643858 , 1.0
1414757428565694 , 10154557917643858 , 0.6
1521407351286992 , 10154557917643858 , 1.0
1049425571781908 , 10208887293523348 , 1.0
1691483680903572 , 10154557917643858 , 1.0
896958783703697 , 10207397968249248 , 1.0
1737344609872521 , 10154557917643858 , 1.0
1648351122114145 , 10154557917643858 , 1.0
10155730413746590 , 10154557917643858 , 1.0
1957095944530102 , 10154557917643858 , 1.0
387816055010030 , 10154557917643858 , 1.0
1481246418557248 , 10154557917643858 , 1.0
1053736971341478 , 10154557917643858 , 1.0
10207443595543166 , 10206165430628920 , 0.666666666667
1510949495588735 , 10154557917643858 , 1.0
10100888581363190 , 10154557917643858 , 1.0
1432022323585886 , 824589774249 , 1.0
939518739452508 , 1570313623006666 , 1.0
10207043125612678 , 10154557917643858 , 1.0
1039074562791812 , 1570313623006666 , 1.0
10210879566960750 , 10154557917643858 , 1.0
1690903191133779 , 1198655843494410 , 1.0
1991219577571544 , 1117532291612665 , 1.0
958922450893768 , 10154557917643858 , 1.0
10156089397048814 , 10154557917643858 , 1.0
1586992478027367 , 10154557917643858 , 1.0
10210742210132476 , 10154557917643858 , 1.0
10155924265811306 , 10154557917643858 , 1.0
10154507307424762 , 917754134966188 , 1.0
1065679236783824 , 10154557917643858 , 1.0
1011165705595683 , 10154557917643858 , 1.0
854487974729634 , 10154557917643858 , 1.0
10100382559869210 , 10206165430628920 , 0.666666666667
10214402289881516 , 10154557917643858 , 1.0
1548558398572427 , 10154557917643858 , 1.0
1029984933701421 , 10207397968249248 , 1.0
10156823894920898 , 10154557917643858 , 1.0
10153129322022312 , 1198655843494410 , 1.0
2042783752404263 , 2029143837112788 , 1.0
532661766889409 , 633524060119382 , 0.6
10201352874102018 , 1198655843494410 , 1.0
10153315353168220 , 954699844588878 , 0.6
10206914483673996 , 991423337565809 , 0.666666666667
1700070103378186 , 10154557917643858 , 1.0
1086073321415592 , 1082361311786366 , 0.666666666667
925146907612036 , 10154557917643858 , 1.0
10155267631719302 , 355081141618746 , 1.0
10214944494468602 , 10154557917643858 , 1.0
10155283750957104 , 10154557917643858 , 1.0
252442965099330 , 10154557917643858 , 1.0
1537131712989514 , 10154557917643858 , 1.0
10204784777538304 , 10208259999962656 , 1.0
1032479603468862 , 1037365266284590 , 0.666666666667
964737413590289 , 10213268301077140 , 1.0
10153883721015988 , 10154557917643858 , 1.0
1612646238825555 , 10213268301077140 , 1.0
921175814626341 , 542010822614620 , 0.75
1724550700917649 , 1117532291612665 , 1.0
10207588631011404 , 2073615339591693 , 1.0
1132781596756698 , 1187738987922624 , 1.0
10100598989856568 , 917754134966188 , 1.0
437924779938758 , 1570202699703044 , 0.6
1214998321848602 , 10206165430628920 , 0.666666666667
10100219929542022 , 10154557917643858 , 1.0
1623703081005790 , 10154557917643858 , 1.0
328449107633133 , 10154557917643858 , 1.0
648663265285940 , 10154557917643858 , 1.0
1434102436645045 , 10154557917643858 , 1.0
10214643865867744 , 10154557917643858 , 1.0
260988270998313 , 1082361311786366 , 1.0
1631076206953404 , 10154557917643858 , 1.0
2004605603099048 , 10154557917643858 , 1.0
1750387631932353 , 10154557917643858 , 1.0
10104298099680658 , 10154557917643858 , 1.0
10154401798259502 , 10154557917643858 , 1.0
1928929300456171 , 10205082330637514 , 1.0
1013505672079442 , 10154557917643858 , 1.0
2068581840030489 , 10210845820806648 , 1.0
1322298867787744 , 542010822614620 , 0.75
10156018920267472 , 10154557917643858 , 1.0
301713330319682 , 10154557917643858 , 1.0
1122719861106663 , 10154557917643858 , 1.0
10159694353090486 , 10154557917643858 , 1.0
10101212416863958 , 1059198404091760 , 0.75
514172888940376 , 10154557917643858 , 1.0
1059613747391031 , 10154557917643858 , 1.0
1699896163414300 , 10154557917643858 , 1.0
1709822652392813 , 10154557917643858 , 1.0
10156069866900514 , 10207654566313012 , 0.675
506472173047342 , 10156081521450414 , 1.0
528291560855768 , 10154557917643858 , 1.0
1444784675618670 , 10154557917643858 , 1.0
10207823923941254 , 1023658371012176 , 0.6
798667633594316 , 10154557917643858 , 1.0
10209051237214470 , 270515923386284 , 1.0
10210722289589064 , 10154557917643858 , 1.0
10153388206388602 , 10207566076015804 , 1.0
10207479689260660 , 10154557917643858 , 1.0
10157284135845648 , 10154557917643858 , 1.0
10213275784782792 , 10154557917643858 , 1.0
1499953630317398 , 10154557917643858 , 1.0
10203760725094428 , 10154557917643858 , 1.0
1188066524542882 , 10153332459293710 , 1.0
1635396866516994 , 10154557917643858 , 1.0
525054781185641 , 10154557917643858 , 1.0
10205364671018472 , 10206454287695038 , 1.0
10153879516250030 , 10154557917643858 , 1.0
1359816217377612 , 10154557917643858 , 1.0
1347477288709113 , 10154557917643858 , 1.0
10213220430323880 , 10154557917643858 , 1.0
912540298915234 , 10154557917643858 , 1.0
10101937937065890 , 10154557917643858 , 1.0
10214492033355032 , 10154557917643858 , 1.0
10155595536626928 , 10210845820806648 , 1.0
10203127815515606 , 1137891706225706 , 1.0
10155157292083574 , 935663159896562 , 1.0
989067881153385 , 1521221271501564 , 0.6
760350324160516 , 10154557917643858 , 1.0
1147207548748293 , 10213268301077140 , 1.0
916559905186853 , 10154557917643858 , 1.0
10214692357127708 , 10154557917643858 , 1.0
773108736167855 , 10154220200040968 , 0.6
1068673206497384 , 10154557917643858 , 1.0
224877401252551 , 1036975933066656 , 0.6
1166012700200319 , 10154557917643858 , 1.0
1639059279450058 , 10154557917643858 , 1.0
877285581560 , 10154557917643858 , 1.0
886218601536747 , 1228473673836388 , 1.0
1512426558804976 , 10154557917643858 , 1.0
10207776074628268 , 493959984323403 , 1.0
1251725248304163 , 10154557917643858 , 1.0
1915844568639659 , 10207834497290926 , 0.6
918515415928 , 10154557917643858 , 1.0
1309544329084562 , 10154557917643858 , 1.0
1868910233123184 , 10154557917643858 , 1.0
10101794752144300 , 10154557917643858 , 1.0
917433031636501 , 1025142337536486 , 0.6
686001451888 , 10156081521450414 , 1.0
10155701471501136 , 10154557917643858 , 1.0
10154166907744398 , 10154557917643858 , 1.0
10214336243470564 , 10154557917643858 , 1.0
10154811398056012 , 10154557917643858 , 1.0
404400596422965 , 10208887293523348 , 1.0
10155333739464272 , 1458134880907109 , 1.0
1075951615791156 , 10156081521450414 , 1.0
10203497975929432 , 10206165430628920 , 1.0
1369225123091132 , 10154557917643858 , 1.0
10208430883502686 , 2073615339591693 , 1.0
10211061155984878 , 10154557917643858 , 1.0
1620033008063014 , 10154557917643858 , 1.0
10214761904426920 , 10154557917643858 , 1.0
1049151225123266 , 1082361311786366 , 1.0
10209932541978478 , 10154557917643858 , 1.0
10214679381764432 , 10154557917643858 , 1.0
10210368585910130 , 10154557917643858 , 1.0
2398452190379833 , 10154557917643858 , 1.0
1945195975505709 , 10154557917643858 , 1.0
1533048110090679 , 10204950450072308 , 0.666666666667
1293185320752768 , 10154557917643858 , 1.0
373015839786584 , 10154557917643858 , 1.0
899607003459322 , 1037365266284590 , 1.0
345697169179774 , 1920990214585386 , 0.6
10155858148152438 , 10154557917643858 , 1.0
515470222168478 , 10154557917643858 , 1.0
10207175387489008 , 10154557917643858 , 1.0
10206817452948358 , 10204947890607200 , 0.6
10212647751323302 , 10154557917643858 , 1.0
10209178782378432 , 10154557917643858 , 1.0
10211516405373090 , 10205046295829242 , 0.666666666667
4146281578234 , 10154557917643858 , 1.0
890233567696731 , 1198655843494410 , 1.0
10209322103522790 , 937848712920862 , 1.0
10153439053394584 , 1117532291612665 , 1.0
1716147665063318 , 10154557917643858 , 1.0
10211310298573538 , 10154557917643858 , 1.0
10153690560869752 , 857046861078003 , 1.0
10155370977132098 , 10154557917643858 , 1.0
1589029861181369 , 10154557917643858 , 1.0
1768087459889989 , 10154557917643858 , 1.0
10207912450076412 , 10154557917643858 , 1.0
1765295176874514 , 10154557917643858 , 1.0
10156002893011812 , 10154557917643858 , 1.0
1099482080098813 , 10154557917643858 , 1.0
1513438875392661 , 10154557917643858 , 1.0
355083427995276 , 1684508025124088 , 1.0
10208299274494852 , 10154557917643858 , 0.6
10207526319416866 , 10154557917643858 , 1.0
10215321924907034 , 10154557917643858 , 1.0
10155515231944702 , 10154557917643858 , 1.0
1580678795329683 , 10154557917643858 , 1.0
1203756666318726 , 10154557917643858 , 1.0
1286701151368125 , 1082361311786366 , 1.0
10111770364257494 , 10154557917643858 , 1.0
1972992106289050 , 10154557917643858 , 1.0
10107461483918262 , 10154557917643858 , 1.0
1132033416826570 , 10154557917643858 , 1.0
2059797840700702 , 10154557917643858 , 1.0
1050482124994708 , 10154557917643858 , 1.0
10100508652273848 , 10154557917643858 , 1.0
907665833914 , 10206238636299540 , 0.6
625455904273892 , 189632061369961 , 0.75
1520501398026201 , 10154557917643858 , 1.0
1114522998582585 , 10154557917643858 , 1.0
10215751707888972 , 10154557917643858 , 1.0
10209817432691792 , 10154557917643858 , 1.0
1239711876054430 , 10154557917643858 , 1.0
2051213248238575 , 10154557917643858 , 1.0
10212472470700814 , 10154557917643858 , 1.0
379713565783956 , 10154557917643858 , 1.0
1033259410032227 , 10206165430628920 , 0.666666666667
10210299770274292 , 10154557917643858 , 1.0
1380545335408016 , 917754134966188 , 1.0
1234056363341477 , 2073615339591693 , 1.0
10154014064359954 , 10154557917643858 , 1.0
1919715734709657 , 10210000702310266 , 1.0
10153060932401504 , 1198655843494410 , 1.0
1654449418141855 , 10154557917643858 , 1.0
1799831746713776 , 10154557917643858 , 1.0
1435938666453516 , 10154557917643858 , 1.0
1754783918157178 , 1738644169707042 , 1.0
1678023948935144 , 10154557917643858 , 1.0
10100364551413478 , 10156081521450414 , 1.0
10155706683141942 , 10154557917643858 , 1.0
10207471317558200 , 10154557917643858 , 1.0
10213291591675960 , 10154557917643858 , 1.0
1646420758712519 , 10154557917643858 , 1.0
1179918055406127 , 10154557917643858 , 1.0
375037932936891 , 10154557917643858 , 1.0
715162828673635 , 10154557917643858 , 1.0
10111440042659694 , 1714176385536039 , 1.0
1651959964856131 , 10154557917643858 , 1.0
1761012687273809 , 10154557917643858 , 1.0
10101390127390764 , 10154557917643858 , 1.0
1716183685269989 , 1960519620895363 , 1.0
520699434953279 , 10154557917643858 , 1.0
10206581974641732 , 911789195535210 , 1.0
718822886646 , 10153990911155152 , 0.6
1977229872547399 , 10154557917643858 , 1.0
851254298389447 , 10154557917643858 , 1.0
2035811423306972 , 1033526006681244 , 1.0
307307223070986 , 10154557917643858 , 1.0
812181665912 , 10154557917643858 , 1.0
10153868106930804 , 1303554742992299 , 0.666666666667
10100355395466616 , 270515923386284 , 1.0
10101610669532478 , 10154557917643858 , 1.0
1138055669557620 , 1198655843494410 , 1.0
921205531301869 , 10154557917643858 , 1.0
1788591241172294 , 10154557917643858 , 1.0
10156616511845046 , 1579475838730945 , 0.666666666667
10203796857240920 , 10153576455971138 , 0.6
1686074558109923 , 10154557917643858 , 1.0
1787126837964870 , 10154557917643858 , 1.0
10209105965880818 , 10154557917643858 , 1.0
1999348627011282 , 10154557917643858 , 1.0
1132636203432960 , 10205878822583898 , 0.671428571429
1043031139074565 , 10207397968249248 , 1.0
315229471985382 , 10207397968249248 , 1.0
1390075961020786 , 10154557917643858 , 1.0
715043542019675 , 10154557917643858 , 1.0
10153520395299094 , 10154557917643858 , 1.0
1642138459408705 , 1169764953039060 , 0.644444444444
10100757556489544 , 10154557917643858 , 1.0
10208146246922346 , 10154557917643858 , 1.0
10100589628711310 , 10154557917643858 , 1.0
468256786714461 , 10154557917643858 , 1.0
10155855877035742 , 539574046393840 , 1.0
1297788780236490 , 2073615339591693 , 1.0
10101472589226440 , 10154557917643858 , 1.0
899883213414273 , 263086897429998 , 0.6
1736402020001996 , 10154557917643858 , 1.0
10214953122608488 , 10154557917643858 , 1.0
1536644696414369 , 10154557917643858 , 1.0
2137289646498635 , 10213268301077140 , 1.0
10154436099615962 , 10208259999962656 , 1.0
10208739249987862 , 875442215887785 , 1.0
1183990218411603 , 10154557917643858 , 1.0
942831399105442 , 10154557917643858 , 1.0
10206925593274952 , 917754134966188 , 0.666666666667
1325645527461762 , 10154557917643858 , 1.0
10101692269435708 , 10154557917643858 , 1.0
967854956605817 , 10153621387302418 , 0.75
1171107989570362 , 10206264972776468 , 1.0
973276972759148 , 10103716008585924 , 1.0
10213534614574994 , 10154557917643858 , 1.0
1746116195659629 , 1150279865045290 , 1.0
10214932094194630 , 10154557917643858 , 1.0
10210958065167928 , 10154557917643858 , 1.0
1327906220572151 , 10208259999962656 , 1.0
10155516917224442 , 10154557917643858 , 1.0
10206040842354932 , 238752379808989 , 0.628571428571
1026614724042481 , 1303554742992299 , 1.0
1865469280430822 , 10154557917643858 , 1.0
1495405880495285 , 10154557917643858 , 1.0
514998335559553 , 536733639995322 , 1.0
10214896731674944 , 10154557917643858 , 1.0
1331270900267235 , 1002223126543145 , 1.0
10156519316255276 , 10154557917643858 , 1.0
10153751884589814 , 1198655843494410 , 1.0
1835781509782711 , 10154557917643858 , 1.0
1601581129898050 , 10154557917643858 , 1.0
10206552471343150 , 10154557917643858 , 1.0
10208913518020310 , 10154557917643858 , 1.0
1679588735418544 , 10154557917643858 , 1.0
1525188660840585 , 1707988809447320 , 1.0
10207978209682140 , 1082361311786366 , 1.0
10102065722403008 , 10154557917643858 , 1.0
1738410519524102 , 10154557917643858 , 1.0
10210043219985374 , 917754134966188 , 1.0
10153608335649064 , 875442215887785 , 1.0
1926911123991445 , 10154557917643858 , 1.0
10205054954675920 , 998728263482780 , 1.0
1854912421208617 , 10154557917643858 , 1.0
1250556121621187 , 10154557917643858 , 1.0
1240856855926057 , 10154557917643858 , 1.0
1162134173881584 , 10205046295829242 , 1.0
1709853185700787 , 10154557917643858 , 1.0
10208003390948356 , 10154557917643858 , 1.0
10207007058129172 , 10154557917643858 , 1.0
1592522584382675 , 10154557917643858 , 1.0
10204291446164208 , 10154557917643858 , 1.0
10207564500943876 , 10154557917643858 , 1.0
1238058242887732 , 539574046393840 , 1.0
10215517716242246 , 10154557917643858 , 1.0
660956580960062 , 10154557917643858 , 1.0
1097471993627139 , 1001417826545104 , 0.75
1527750967318211 , 10154557917643858 , 1.0
10153735728092616 , 2073615339591693 , 1.0
325825781230582 , 10154557917643858 , 1.0
1764175370262109 , 10154557917643858 , 1.0
1277837078902303 , 10154557917643858 , 1.0
1903471699982182 , 10154557917643858 , 1.0
1242953302385924 , 1033526006681244 , 0.666666666667
10103035571796790 , 998728263482780 , 0.666666666667
10155645909861068 , 10154557917643858 , 1.0
2064557903560192 , 10213268301077140 , 1.0
785194864941914 , 10154557917643858 , 1.0
1905906626092360 , 10154557917643858 , 1.0
10104976166788928 , 10154557917643858 , 1.0
10207591429238212 , 10154557917643858 , 1.0
1805623616138521 , 10154557917643858 , 1.0
1987612134811433 , 10154557917643858 , 1.0
10156156178232526 , 10154557917643858 , 1.0
10207031487201420 , 10154557917643858 , 1.0
733417376799425 , 733417376799425 , 1.0
1735623533117517 , 10154557917643858 , 1.0
726742366301 , 917754134966188 , 0.6
1873464149347495 , 539574046393840 , 1.0
1209769929069874 , 10154557917643858 , 1.0
994893773900393 , 1198655843494410 , 1.0
184790598558968 , 596528493849220 , 0.666666666667
1934847526532355 , 10154557917643858 , 1.0
10154081448650216 , 10205046295829242 , 1.0
10208004256902800 , 10154557917643858 , 1.0
1582205315177256 , 1780217171988832 , 0.6
698121453906 , 355081141618746 , 1.0
847088212093682 , 10154557917643858 , 1.0
10102113355754986 , 10154557917643858 , 1.0
1457574164327409 , 1037268756386615 , 1.0
